5000,75.59007263183594
10000,128.01654052734375
15000,165.26553344726562
20000,196.0071258544922
25000,221.23828125
30000,241.9006805419922
35000,254.17861938476562
40000,260.32965087890625
45000,273.1143798828125
50000,277.25079345703125
55000,281.943115234375
60000,288.566162109375
65000,288.07293701171875
70000,291.376953125
75000,292.55499267578125
80000,293.93255615234375
85000,297.16766357421875
90000,297.6226501464844
95000,302.4291687011719
100000,298.0410461425781
105000,296.470458984375
110000,300.0361328125
115000,301.2629089355469
120000,296.7237548828125
125000,297.95269775390625
130000,301.4107360839844
135000,296.84820556640625
140000,296.197509765625
145000,299.3968505859375
150000,299.3257751464844
155000,296.87890625
160000,293.42523193359375
165000,294.216552734375
170000,297.7888488769531
175000,297.912841796875
180000,296.29571533203125
185000,295.1983642578125
190000,296.1259460449219
195000,293.49700927734375
200000,296.82403564453125
205000,286.5460205078125
210000,297.70220947265625
215000,298.8726806640625
220000,296.987060546875
225000,298.03900146484375
230000,293.830322265625
235000,300.36383056640625
240000,299.5586853027344
245000,301.09228515625
250000,301.29522705078125
255000,303.96942138671875
260000,305.79425048828125
265000,302.5673828125
270000,303.17388916015625
275000,303.5169372558594
280000,306.4708251953125
285000,303.38348388671875
290000,307.2418212890625
295000,307.3503112792969
300000,306.62164306640625
305000,301.54736328125
310000,313.37762451171875
315000,310.5638427734375
320000,304.45361328125
325000,309.6390380859375
330000,306.5265197753906
335000,311.33001708984375
340000,311.3636474609375
345000,309.8226318359375
350000,309.05810546875
355000,309.84393310546875
360000,313.1429443359375
365000,310.38446044921875
370000,314.5807189941406
375000,312.6795959472656
380000,313.31121826171875
385000,313.64801025390625
390000,311.63787841796875
395000,313.533935546875
400000,310.5050964355469
405000,309.99078369140625
410000,314.50164794921875
415000,314.2236328125
420000,315.91363525390625
425000,313.77490234375
430000,315.8464660644531
435000,314.8078918457031
440000,312.74127197265625
445000,312.89886474609375
450000,315.8118896484375
455000,315.7756042480469
460000,316.2615051269531
465000,309.92449951171875
470000,311.91107177734375
475000,312.43170166015625
480000,311.427490234375
485000,309.82830810546875
490000,310.60247802734375
495000,316.0595397949219
500000,312.2470397949219
505000,314.9718017578125
510000,311.4669494628906
515000,309.644287109375
520000,313.2275390625
525000,314.7490234375
530000,310.3289489746094
535000,314.177734375
540000,311.884521484375
545000,313.45208740234375
550000,310.32666015625
555000,311.93133544921875
560000,311.7746276855469
565000,311.7244567871094
570000,315.19464111328125
575000,312.458251953125
580000,313.651123046875
585000,311.45941162109375
590000,314.6733093261719
595000,311.8531188964844
600000,308.5281982421875
605000,305.158203125
610000,309.6268615722656
615000,316.3634338378906
620000,311.57647705078125
625000,310.6432189941406
630000,313.3260498046875
635000,313.1645202636719
640000,312.05010986328125
645000,313.0433654785156
650000,314.64752197265625
655000,311.2392578125
660000,305.1939392089844
665000,309.0001525878906
670000,309.3582458496094
675000,311.3040466308594
680000,313.8658447265625
685000,311.8442077636719
690000,313.305908203125
695000,312.6304626464844
700000,307.84564208984375
705000,314.0973815917969
710000,312.77801513671875
715000,316.09423828125
720000,314.23541259765625
725000,315.75421142578125
730000,312.8041687011719
735000,315.7532653808594
740000,314.74658203125
745000,317.1806640625
750000,313.7960205078125
755000,315.73541259765625
760000,314.7308349609375
765000,315.84161376953125
770000,313.4241638183594
775000,312.17559814453125
780000,309.8191833496094
785000,315.8216247558594
790000,316.41864013671875
795000,310.82421875
800000,316.8814697265625
805000,315.7142333984375
810000,317.17626953125
815000,316.6163024902344
820000,315.458740234375
825000,317.24005126953125
830000,318.6517333984375
835000,315.4693603515625
840000,316.49530029296875
845000,319.06060791015625
850000,317.64056396484375
855000,312.99261474609375
860000,312.92730712890625
865000,316.9232177734375
870000,316.056884765625
875000,315.49237060546875
880000,318.91046142578125
885000,315.60479736328125
890000,319.4162292480469
895000,321.2154235839844
900000,322.27880859375
905000,313.8647155761719
910000,316.3592834472656
915000,318.9261474609375
920000,320.6565856933594
925000,320.5882263183594
930000,319.06878662109375
935000,315.196044921875
940000,320.75958251953125
945000,323.33221435546875
950000,323.1082458496094
955000,317.4041748046875
960000,316.68255615234375
965000,322.82269287109375
970000,318.4192199707031
975000,317.10882568359375
980000,315.34332275390625
985000,321.90521240234375
990000,310.676513671875
995000,312.81463623046875
1000000,319.35595703125
