5000,0.552188515663147
10000,0.4371553659439087
15000,0.41808754205703735
20000,0.4556346833705902
25000,0.42133039236068726
30000,0.4325040578842163
35000,0.3888288140296936
40000,0.45504292845726013
45000,0.37824901938438416
50000,0.45747658610343933
55000,0.4250435531139374
60000,0.42883074283599854
65000,0.37938326597213745
70000,0.3960998058319092
75000,0.4082460105419159
80000,0.3822411298751831
85000,0.38558703660964966
90000,0.4208420217037201
95000,0.395277738571167
100000,0.4516716003417969
105000,0.42973214387893677
110000,0.37749311327934265
115000,0.38887450098991394
120000,0.4113890826702118
125000,0.3633546233177185
130000,0.41214823722839355
135000,0.44891655445098877
140000,0.3749969005584717
145000,0.4165036678314209
150000,0.397180438041687
155000,0.41452476382255554
160000,0.36502310633659363
165000,0.43401941657066345
170000,0.3802459239959717
175000,0.41882774233818054
180000,0.4328737258911133
185000,0.4357078969478607
190000,0.43592569231987
195000,0.38649699091911316
200000,0.41432642936706543
205000,0.436503529548645
210000,0.3906969428062439
215000,0.3867984712123871
220000,0.4131515622138977
225000,0.3903543949127197
230000,0.36895689368247986
235000,0.3376128375530243
240000,0.3912907540798187
245000,0.38933080434799194
250000,0.39590296149253845
255000,0.37393972277641296
260000,0.44546788930892944
265000,0.4020802974700928
270000,0.3966688811779022
275000,0.41887232661247253
280000,0.38676127791404724
285000,0.3480590581893921
290000,0.38812097907066345
295000,0.4079355001449585
300000,0.39485687017440796
305000,0.4283024072647095
310000,0.3848991096019745
315000,0.41013503074645996
320000,0.3932831883430481
325000,0.4094545543193817
330000,0.3701643645763397
335000,0.4219551682472229
340000,0.44003283977508545
345000,0.37129199504852295
350000,0.36190733313560486
355000,0.3715081214904785
360000,0.35345134139060974
365000,0.3586190938949585
370000,0.359863817691803
375000,0.34602949023246765
380000,0.368691086769104
385000,0.4152691066265106
390000,0.42756879329681396
395000,0.42853304743766785
400000,0.436375230550766
405000,0.41002821922302246
410000,0.41299518942832947
415000,0.38841181993484497
420000,0.43590566515922546
425000,0.41752633452415466
430000,0.3722928464412689
435000,0.35739225149154663
440000,0.3886251449584961
445000,0.4044700562953949
450000,0.3763508200645447
455000,0.3996703326702118
460000,0.40076059103012085
465000,0.39193159341812134
470000,0.38191327452659607
475000,0.36987340450286865
480000,0.3766838014125824
485000,0.43801432847976685
490000,0.40321701765060425
495000,0.3803885877132416
500000,0.42796844244003296
505000,0.3918575942516327
510000,0.4114695191383362
515000,0.3889172077178955
520000,0.40466079115867615
525000,0.44281482696533203
530000,0.418319433927536
535000,0.3634013533592224
540000,0.38256168365478516
545000,0.4328194558620453
550000,0.40473949909210205
555000,0.3478551506996155
560000,0.4292638301849365
565000,0.371502161026001
570000,0.36671632528305054
575000,0.4225124716758728
580000,0.4053694009780884
585000,0.4290156066417694
590000,0.37678414583206177
595000,0.40086495876312256
600000,0.40305501222610474
605000,0.4238375127315521
610000,0.3784002959728241
615000,0.4006060063838959
620000,0.4200607240200043
625000,0.41767582297325134
630000,0.4311962127685547
635000,0.3613308370113373
640000,0.3191133439540863
645000,0.3984932601451874
650000,0.3749801814556122
655000,0.3989807963371277
660000,0.3956100642681122
665000,0.400161474943161
670000,0.3888072371482849
675000,0.510857105255127
680000,0.36831051111221313
685000,0.3899621367454529
690000,0.3818051517009735
695000,0.3179095983505249
700000,0.4268767535686493
705000,0.4123271405696869
710000,0.34461039304733276
715000,0.3798643946647644
720000,0.4030768573284149
725000,0.35457420349121094
730000,0.41595906019210815
735000,0.43080079555511475
740000,0.37891411781311035
745000,0.3578651547431946
750000,0.37205415964126587
755000,0.36190900206565857
760000,0.37806209921836853
765000,0.38018280267715454
770000,0.41369420289993286
775000,0.3981272578239441
780000,0.38447901606559753
785000,0.36181724071502686
790000,0.38833391666412354
795000,0.4188445210456848
800000,0.4305163025856018
805000,0.387481689453125
810000,0.37968501448631287
815000,0.3447656035423279
820000,0.4338178336620331
825000,0.4116842448711395
830000,0.3657669723033905
835000,0.387351393699646
840000,0.38360580801963806
845000,0.40244123339653015
850000,0.3828102946281433
855000,0.40420591831207275
860000,0.4623459577560425
865000,0.3517438769340515
870000,0.39435622096061707
875000,0.4039078652858734
880000,0.40294116735458374
885000,0.42364323139190674
890000,0.4198842942714691
895000,0.40650784969329834
900000,0.3528054654598236
905000,0.40333235263824463
910000,0.36979708075523376
915000,0.3835011422634125
920000,0.4005325436592102
925000,0.36338961124420166
930000,0.4123283326625824
935000,0.38785362243652344
940000,0.30788883566856384
945000,0.4019116759300232
950000,0.37385138869285583
955000,0.39181768894195557
960000,0.35770055651664734
965000,0.36778873205184937
970000,0.440609335899353
975000,0.3794635534286499
980000,0.3972800374031067
985000,0.3289368748664856
990000,0.3732505738735199
995000,0.3908348083496094
1000000,0.3920777440071106
